,c1,c2,c3,c4,build_count_mod,josm_edits,road_km_mod,acct_age,mapping_freq,user_name,validations,kmeansClassc1c2,kmeansClassc1c3,kmeansClassc1c4,kmeansClassc2c3,kmeansClassc2c4,kmeansClassc3c4
215,-0.336423196,-0.070341738,0.083718601,-0.029700635,61,69,21.89795396,3503,0,delphiN,35,0,0,0,0,2,0
216,0.199284146,0.806874405,0.738647534,-0.039140375,2614,508,152.3230851,542,0,Nileesha,66,0,0,0,0,2,0
217,-0.251603487,0.001419927,-0.029839345,-0.015094383,90,113,134.6750005,258,0,OneStopNodeShop,99,0,0,0,0,2,0
218,-0.372843786,-0.064802875,0.036044842,-0.002685016,1,0,1.931520175,496,0,BrendanFitz,48,0,0,0,0,2,0
219,-0.10512231,-0.090535573,0.113248867,-0.073677752,171,347,373.6129521,1779,0,seattlefyi,86,0,0,0,0,2,0
220,-0.376694787,-0.072562738,0.047691242,-0.003886768,0,0,0,890,0,bquick2,54,0,0,0,0,2,0
221,-0.368990331,-0.080545507,0.054377646,0.005500699,2,0,38.89087317,904,0,Simonsan29,38,0,0,0,0,2,0
222,-0.373977412,-0.08191311,0.065809117,-0.010599796,6,13,1.015117823,2338,0,Jarl Arntzen,29,0,0,0,0,2,0
223,-0.340592689,-0.100036032,0.066669884,0.006971238,0,31,110.7984614,3637,0,LivingWithDragons,28,0,0,0,0,2,0
224,-0.359893352,-0.082171205,0.057098453,-0.017438571,0,33,13.69511459,1165,0,Wahaj,43,0,0,0,0,2,0
225,-0.066236436,0.526642258,-0.891739512,0.009887173,9,90,24.25976966,279,0,searker,817,0,0,0,0,2,0
226,-0.356454533,-0.072890175,0.060849743,0.016719894,33,0,75.35862236,806,0,Mampho Shale,38,0,0,0,0,2,0
227,-0.264624713,-0.084747238,0.046951798,-0.083014619,12,193,64.09684191,828,0,Dibloni Innocent,83,0,0,0,0,2,0
228,-0.377013129,-0.076799894,0.054843931,-0.005689595,1,3,0,1268,0,jasmin530,51,0,0,0,0,2,0
229,0.198243055,-0.28399361,0.078142435,0.279521663,78,313,1761.071555,1272,0,Ukundji,98,0,0,0,0,2,0
230,-0.375511127,-0.069617512,0.044734704,-0.00355704,2,0,0,716,0,MISA_AGU,51,0,0,0,0,2,0
231,-0.377326022,-0.080574008,0.061195958,-0.003746628,3,2,6.607407374,3657,0,ToffeHoff,82,0,0,0,0,2,0
232,-0.370548515,-0.075090565,0.048111223,-0.00241272,0,5,16.15575836,898,0,aero97,54,0,0,0,0,2,0
233,-0.265927607,-0.065834083,0.005786538,-0.018401639,13,118,165.3432726,251,0,Lennarts93,54,0,0,0,0,2,0
234,-0.314802789,-0.102494947,0.068301985,-0.025342408,1,90,98.76146261,2082,0,SylvainGaillard,25,0,0,0,0,2,0
235,-0.304265979,-0.101710642,0.040303192,0.069621011,4,0,295.1142446,601,0,Henkinator023,52,0,0,0,0,2,0
236,-0.360361469,-0.08364078,0.066643337,-0.017696187,9,34,13.75878101,3139,0,seichter,48,0,0,0,0,2,0
237,-0.368542834,-0.054506429,0.02560785,-0.001386513,8,0,2.497450144,306,0,HLNV,41,0,0,0,0,2,0
238,-0.354724438,-0.035216864,-0.011601141,-5.44E-06,2,5,11.89033707,309,0,Saheed,75,0,0,0,0,2,0
239,-0.368516819,-0.064541201,0.03285951,0.001093495,1,0,16.5433998,357,0,Lamsbach,38,0,0,0,0,2,0
240,-0.031368936,-0.091918748,0.008520163,-0.296604787,6,638,88.7423279,464,0,Ingrid k,128,0,0,0,0,2,0
241,-0.21424677,-0.0442646,0.104170497,0.004246537,205,151,280.8382465,1258,0,Geogoeroe,94,0,0,0,0,2,0
242,-0.333521503,-0.045322924,-0.001419526,0.000546427,9,28,60.42369648,308,0,Ulana,68,0,0,0,0,2,0
243,-0.375328281,-0.075765587,0.05212224,-0.00647198,0,5,0.589902269,1668,0,mcheckimport,80,0,0,0,0,2,0
244,-0.361656133,-0.061976681,0.025066811,0.006445993,1,0,36.50849525,246,0,kaiserm,32,0,0,0,0,2,0
245,-0.360633786,-0.088591771,0.05904919,0.009483243,0,6,68.86366306,1693,0,Jolter,46,0,0,0,0,2,0
246,-0.159755488,-0.098309201,0.067762491,0.015508656,102,199,449.9961744,427,0,Ugo M,47,0,0,0,0,2,0
247,-0.369719084,-0.056044867,0.024394088,-0.002352184,3,0,0,576,0,jswolff,77,0,0,0,0,2,0
248,-0.321119105,-0.04473191,0.056734385,-0.006582797,86,53,68.90136085,667,0,Khaleleniki,73,0,0,0,0,2,0
249,-0.380107104,-0.081229652,0.060995903,-0.004353227,0,0,1.083275314,3342,0,Dave Smith,68,0,0,0,0,2,0
250,-0.213458732,-0.072603811,0.060715672,-0.034080982,92,192,236.5679417,777,0,SColchester,95,0,0,0,0,2,0
251,-0.344013844,-0.098548004,0.059302022,0.032958203,0,0,152.0249507,1132,0,cityeditor1000,29,0,0,0,0,2,0
252,-0.357697293,-0.056419739,0.01964786,-0.004914373,2,14,17.11986452,355,0,mathe2002,53,0,0,0,0,2,0
253,0.145652873,-0.186941822,0.123918051,-0.320350043,75,864,450.7010204,2388,0,BenjiDad,33,0,0,0,0,2,0
254,-0.165321866,0.341616374,0.331947216,-0.00135245,1155,157,0,374,0,ba_boy,53,0,0,0,0,2,0
255,-0.356068407,-0.027011827,-0.024008574,0.000964119,0,0,3.640520968,241,0,Temir,67,0,0,0,0,2,0
256,-0.358109459,-0.07664993,0.077010175,0.017335333,46,0,77.07334541,4108,0,giovand,35,0,0,0,0,2,0
257,-0.342444111,-0.088001054,0.054040152,0.014557067,6,18,110.4934669,859,0,nicccky,42,0,0,0,0,2,0
258,-0.378296859,-0.077187597,0.056227273,-0.00379091,2,0,1.621365907,1154,0,ntebo,42,0,0,0,0,2,0
259,-0.344909295,-0.10182995,0.064869017,0.033209998,1,0,153.9528983,3563,0,rippunzel,34,0,0,0,0,2,0
260,-0.348591381,-0.092074228,0.055641014,0.027105272,2,0,126.7929999,1750,0,K3rkys,67,0,0,0,0,2,0
261,0.848391281,-0.710792618,0.056868401,1.277745327,3,0,5198.832119,1076,0,AHeneen,43,0,0,0,0,2,0
262,-0.19662733,0.001655684,0.13831903,-0.036429693,320,205,193.5334709,1461,0,isabellekh,103,0,0,0,0,2,0
263,-0.35621967,-0.079269124,0.066368337,-0.005772072,22,25,39.51127342,3411,0,etu,86,0,0,0,0,2,0
264,0.691150811,1.708925472,1.475254974,-0.111388517,5266,972,63.23592825,1407,0,feyeandal,96,0,0,0,0,2,0
265,-0.374356368,-0.06645297,0.043888297,-0.003093582,7,0,0,450,0,Hatamoto Kosuke,35,0,0,0,0,2,0
266,-0.34171146,-0.087543554,0.05792931,0.030161324,17,3,140.6780207,823,0,Maarten van der Veen,36,0,0,0,0,2,0
267,-0.37905726,-0.08181777,0.06421541,-0.002943365,4,0,6.168761425,2032,0,Brett_Kelly,28,0,0,0,0,2,0
268,-0.371453391,-0.087096559,0.065147933,0.00532656,3,0,40.25490287,3632,0,richdb1969,37,0,0,0,0,2,0
269,-0.072102907,-0.167398695,0.084525942,0.101166479,81,211,832.4392571,1009,0,Dampee,45,0,0,0,0,2,0
270,-0.314371854,-0.078589963,0.062193676,-0.018028069,36,78,91.02643272,794,0,Mpaleng Oliphant,45,0,0,0,0,2,0
271,-0.145729799,-0.163084114,0.076104073,0.060578085,26,179,620.0036605,2230,0,SupapleX,48,0,0,0,0,2,0
272,-0.355602009,-0.079771273,0.059232631,-0.023311879,7,43,8.153420324,1442,0,annajgibson,54,0,0,0,0,2,0
273,1.213961387,-0.730237831,0.025361659,1.136634292,78,503,5608.560133,295,0,kalulunga_ImportAccount,79,0,0,0,0,2,0
274,-0.233845824,-0.064539416,0.111388854,0.011251391,172,129,277.6492758,2736,0,JeaRRo,64,0,0,0,0,2,0
275,-0.247690502,-0.101122239,0.050743312,-0.037308951,13,166,195.518838,1154,0,TopsQn,99,0,0,0,0,2,0
276,-0.288663315,-0.03938094,0.074212875,-0.020719985,129,100,95.72461267,718,0,mgermanw,70,0,0,0,0,2,0
277,-0.152290941,-0.049153681,0.137253246,-0.132447866,226,356,140.1890702,3272,0,dalmond,67,0,0,0,0,2,0
278,-0.357611605,-0.056691663,0.07180513,-0.001791847,67,16,23.5055272,855,0,monyk,37,0,0,0,0,2,0
279,-0.366328735,-0.048251607,0.011428092,-0.00172065,2,0,0,151,0,marc_robins,26,0,0,0,0,2,0
280,1.410646928,2.866112363,2.374748883,-0.261144837,8640,1708,0.696797197,392,0,neyziellexrrc_,53,0,0,0,0,0,0
281,-0.372651286,-0.079909107,0.064671579,0.002872637,13,0,26.81556442,2604,0,Stanley1260,51,0,0,0,0,2,0
282,-0.302837776,-0.090589189,0.067548764,-0.057030544,16,132,49.71041731,993,0,stanley makhanya,32,0,0,0,0,2,0
283,-0.245033896,-0.064681358,0.02890079,0.014230332,65,107,263.0906023,427,0,ProjectThis,79,0,0,0,0,2,0
284,-0.219544574,0.095663816,0.190726954,0.035364104,553,97,199.842241,1272,0,BlackTy,104,0,0,0,0,2,0
285,-0.261639098,-0.062291145,0.078347316,0.105956866,151,1,403.3059361,463,0,SuzanneSy,41,0,0,0,0,2,0
286,-0.290113636,-0.090835085,0.080145312,-0.05340438,39,142,79.62523084,2097,0,Bgabor,29,0,0,0,0,2,0
287,0.342095899,-0.163658705,-0.035196549,-0.041095673,111,750,1305.588519,163,0,puspa s,83,0,0,0,0,2,0
288,-0.226036463,-0.116408823,0.081398193,0.016225848,54,138,349.1601585,2725,0,clairedelune,59,0,0,0,0,2,0
289,-0.302327884,-0.091483288,0.070084657,0.008171292,39,66,173.8301534,1612,0,geocruizer,54,0,0,0,0,2,0
290,-0.171680885,-0.092537772,0.090258845,-0.003520023,127,208,387.5527012,1174,0,mingo23,74,0,0,0,0,2,0
291,-0.361189668,-0.045431538,0.006814829,0.002246243,5,0,14.04238018,175,0,TomHolland,33,0,0,0,0,2,0
292,-0.322038546,0.002761208,-0.006611548,-0.017931798,83,49,1.656788557,191,0,emevans24,57,0,0,0,0,2,0
293,-0.317674595,-0.009771124,-0.068932753,0.030284174,3,0,111.4914213,156,0,jochemkrechting,65,0,0,0,0,2,0
294,-0.368985775,-0.054032653,0.026085668,-0.00184713,9,0,0.3981463,210,0,Gary_Russell,28,0,0,0,0,2,0
295,-0.170948962,-0.139942712,0.046393774,0.015017541,0,194,467.6253884,829,0,ruthmaben,77,0,0,0,0,2,0
296,-0.348157318,-0.06166792,0.043842314,-0.005268039,28,27,38.52346913,416,0,amarrington,41,0,0,0,0,2,0
297,-0.363319489,-0.06348439,0.03519885,0.006085396,10,0,34.26906735,413,0,lweld,44,0,0,0,0,2,0
298,-0.295498371,0.120284284,-0.219420783,0.014258383,41,0,0,134,0,Maipelo Lekgowa,121,0,0,0,0,2,0
299,-0.327883461,-0.103823176,0.060882858,0.027981009,0,22,176.5611307,1083,0,bondah,26,0,0,0,0,2,0
300,-0.326205688,-0.09167824,0.067792051,-0.05766125,2,110,7.571646352,2684,0,jBeata,46,0,0,0,0,2,0
301,-0.355004203,-0.054717844,0.016955403,0.010742083,8,0,49.75148089,156,0,OmikronWeapon,25,0,0,0,0,2,0
302,-0.36411326,-0.077208185,0.053228636,0.009454839,10,0,51.96583339,1445,0,juanda097,75,0,0,0,0,2,0
303,-0.348898951,-0.057829711,0.053254704,0.020552055,54,0,82.10260765,817,0,seisa,71,0,0,0,0,2,0
304,-0.335636281,-0.065774214,0.080292938,-0.010589329,71,49,54.92443147,2000,0,antoineg,51,0,0,0,0,2,0
305,-0.36786427,-0.0574278,0.022565018,-0.000512969,0,0,8.064335486,190,0,201Geog17,26,0,0,0,0,2,0
306,0.207629273,-0.196266448,0.037041521,-0.032002828,78,622,1111.632461,163,0,jdavanitha,40,0,0,0,0,2,0
307,0.613915453,-0.484393715,0.08227648,0.42609907,14,606,2968.996564,441,0,Maanya,25,0,0,0,0,2,0
308,1.477042823,-0.394690453,0.294212212,-0.615613802,542,2524,2481.213803,692,0,mjgk,76,0,0,0,0,2,0
309,-0.143011316,-0.034697008,-0.015690246,-0.003230871,108,215,385.5746127,227,0,ahab003,84,0,0,0,0,2,0
310,0.152985009,-0.162051653,0.045013703,-0.06697397,105,599,916.0731664,163,0,rajakopan,39,0,0,0,0,2,0
311,-0.375022287,-0.084541086,0.061869153,0.001162135,0,0,23.6466746,2878,0,Scare!,51,0,0,0,0,2,0
312,-0.299576526,-0.077687263,0.074728747,-0.057462444,48,134,42.77961573,2125,0,Karisa,77,0,0,0,0,2,0
313,-0.298710421,0.109538807,-0.227305143,0.012341479,11,0,0.604809567,134,0,Mogi Radipata,121,0,0,0,0,2,0
314,-0.376786227,-0.081003095,0.060889249,-0.001236285,3,0,12.68631016,1257,0,tjsmith7,29,0,0,0,0,2,0
315,0.754276698,-0.229551799,0.118103817,-0.305989496,321,1452,1610.318632,163,0,ranu1,51,0,0,0,0,2,0
316,-0.379660139,-0.079271578,0.05978411,-0.004386803,2,0,0,1796,0,pibanezdeelejalde,46,0,0,0,0,2,0
317,-0.35028469,-0.066100215,0.039429026,0.019377794,22,0,85.06688428,542,0,Fitzpatrick PCV,56,0,0,0,0,2,0
318,-0.380258912,-0.081228817,0.063465736,-0.004264129,3,0,0.982694827,2754,0,geg60030,42,0,0,0,0,2,0
319,-0.358814543,-0.061155162,0.021355915,0.008659528,0,0,44.99399669,185,0,alegendaryhamster,26,0,0,0,0,2,0
320,-0.376026785,-0.068720225,0.065267604,-0.0022614,29,0,0.718127364,918,0,Yapock,28,0,0,0,0,2,0
321,0.631367992,-0.487146505,0.07825834,0.390223443,2,660,2935.561321,731,0,ramyaragupathy,49,0,0,0,0,2,0
322,-0.361169872,-0.068878204,0.065652496,-0.008493486,35,21,15.85239256,1400,0,Paul Mallet,52,0,0,0,0,2,0
323,1.081311532,-0.133476792,0.400221088,-0.01451879,1096,1483,2656.009251,1403,0,danbjoseph,113,0,0,0,0,2,0
324,-0.309214013,-0.061376382,0.09145889,0.010993413,113,53,138.8204358,3765,0,ivansanchez,97,0,0,0,0,2,0
325,-0.290776074,-0.07320983,0.058279066,0.079167159,84,0,310.803806,1493,0,samlibby,143,0,0,0,0,2,0
326,-0.351406391,-0.083596081,0.058535319,0.023201136,17,0,106.5355389,748,0,JuliaKleine,31,0,0,0,0,2,0
327,-0.35141218,-0.031449763,-0.020625577,0.00650704,1,0,26.53882759,175,0,HvdB89,47,0,0,0,0,2,0
328,-0.357214944,-0.08816237,0.054753347,0.018108012,0,0,90.78130645,1601,0,cweiske,63,0,0,0,0,2,0
329,-0.336953068,-0.099185199,0.060993706,0.0399643,7,0,178.4507166,2108,0,lyctkel,55,0,0,0,0,2,0
330,-0.036279649,-0.207614931,0.069730246,0.189739146,43,161,1100.356295,938,0,emilyeros,49,0,0,0,0,2,0
331,-0.376763082,-0.080853055,0.062263169,-0.00111047,5,0,12.82765456,1561,0,myxor,32,0,0,0,0,2,0
332,-0.189607193,-0.099172192,-0.026315119,0.158563265,15,14,665.4480356,227,0,Spotter Cluster,68,0,0,0,0,2,0
333,-0.355730488,-0.050225342,0.030327827,-0.012863344,24,24,0,184,0,Sonja5938,25,0,0,0,0,2,0
334,-0.346929741,-0.070636336,0.037472553,0.02319113,15,0,102.4612614,569,0,PeterAdriaan,59,0,0,0,0,2,0
335,-0.337166924,-0.027787466,0.017473629,0.02305671,67,0,79.86462652,175,0,Coen81,36,0,0,0,0,2,0
336,-0.358544129,-0.044070562,0.009657541,0.00479872,13,0,22.32533246,161,0,Judith O,30,0,0,0,0,2,0
337,-0.365479182,-0.063611262,0.032540589,0.001847256,4,2,22.54831337,981,0,JanetChapman,108,0,0,0,0,2,0
338,-0.342179551,-0.059236198,0.008735605,0.022989656,1,0,99.9512544,167,0,Iris Reimerink,30,0,0,0,0,2,0
339,-0.351562225,-0.057044439,0.012913291,0.014051488,2,0,64.29767359,155,0,Miranda24,26,0,0,0,0,2,0
340,-0.286824303,-0.020141755,0.095412631,-0.033990577,184,114,56.28538715,696,0,Andrew Rickard,55,0,0,0,0,2,0
341,-0.372412508,-0.069645598,0.041895439,-0.003789639,0,3,5.148134718,877,0,AnibalRei,69,0,0,0,0,2,0
342,-0.345661579,-0.016317384,-0.035815982,0.00788554,11,0,25.35207929,155,0,Michiel33,50,0,0,0,0,2,0
343,-0.220165266,-0.061837867,-0.016796845,-0.011712016,18,153,256.3193611,164,0,ASni AS,48,0,0,0,0,2,0
344,-0.333401053,-0.068504773,0.068704654,-0.002252991,56,42,77.09593314,1321,0,racky,63,0,0,0,0,2,0
345,-0.34978199,-0.009197813,-0.012151787,0.004943834,49,0,5.866643125,217,0,OrlaMcManus,61,0,0,0,0,2,0
346,-0.30995526,-0.038632969,-0.007835737,-0.050880078,8,102,0,172,0,Myrnamfl,43,0,0,0,0,2,0
347,-0.08291767,-0.116729973,0.053152751,0.010736808,92,281,596.1297233,1851,0,hermann106,293,0,0,0,0,2,0
348,0.888719164,-0.513352699,0.132570282,0.286790679,127,1028,3228.124452,1761,0,BharataHS,97,0,0,0,0,2,0
349,-0.289787906,-0.027620906,0.002377082,0.049238934,82,18,213.9039294,372,0,RoadMapsYou,99,0,0,0,0,2,0
350,-0.228949523,-0.041575937,0.036561361,-0.114105679,80,251,29.66253608,345,0,bzendra,67,0,0,0,0,2,0
351,-0.317558275,-0.056035563,0.008161642,-0.009695654,8,57,79.85175456,164,0,tharishinie,32,0,0,0,0,2,0
352,-0.097110157,-0.171528334,0.078422614,0.118397042,59,169,823.6893762,1720,0,Kretzer,68,0,0,0,0,2,0
353,0.56398145,-0.159033368,0.011686147,0.128331473,348,797,2017.866203,1106,0,Jothirnadh,623,0,0,0,0,2,0
354,-0.348090727,-0.076896298,0.050579863,-0.001882947,12,27,59.16773066,1483,0,John_T,97,0,0,0,0,2,0
355,-0.253892006,-0.07733166,0.021363508,-0.047275092,10,163,143.4944894,157,0,ganjana,27,0,0,0,0,2,0
356,-0.180544754,0.010279594,0.132323995,-0.10893704,312,293,78.30917584,464,0,raxchana,44,0,0,0,0,2,0
357,-0.305719651,-0.095876662,0.069009754,-0.027524417,17,100,104.8286473,1289,0,Eve Aporee,31,0,0,0,0,2,0
358,-0.280474466,-0.088055163,0.081844396,-0.062081983,48,160,78.07089485,2984,0,Vincent Bombaerts,55,0,0,0,0,2,0
359,-0.348786194,-0.097389018,0.06571032,0.028810012,6,0,134.6060712,3194,0,Peter Brouwer,35,0,0,0,0,2,0
360,0.63656024,-0.230892969,-0.120645253,0.256140243,144,737,2454.579175,727,0,nikhilprabhakar,577,0,0,0,0,2,0
361,-0.368520291,-0.082461966,0.061624323,-0.003746372,5,11,24.17873697,1873,0,muramototomoya,45,0,0,0,0,2,0
362,-0.372407008,-0.064034078,0.037937427,-0.002224617,5,0,2.869644366,329,0,RiddlerTron,31,0,0,0,0,2,0
363,-0.218875824,-0.065434715,0.050114225,-0.024947985,91,175,237.2907178,258,0,DoodleBob,39,0,0,0,0,2,0
364,-0.310255157,0.091091937,-0.110024305,0.015694491,120,0,3.579022365,134,0,kubuya seete,85,0,0,0,0,2,0
365,-0.298410364,-0.032567368,0.031020904,-0.023614146,81,88,66.35530288,743,0,eglatorre,140,0,0,0,0,2,0
366,-0.380345102,-0.081056417,0.06093176,-0.004616796,0,0,0,1850,0,samuelestabrook,38,0,0,0,0,2,0
367,-0.29678962,-0.117912055,0.061354035,0.048466701,0,34,283.9492267,2664,0,Wo gehen wir hin,65,0,0,0,0,2,0
368,-0.376872746,-0.077475241,0.063558544,-0.001687476,12,0,8.410727434,2032,0,vtcraghead,45,0,0,0,0,2,0
369,-0.330518433,-0.044386318,0.070647322,0.003252068,102,35,70.18839886,749,0,chris@zontine,58,0,0,0,0,2,0
370,-0.327446389,-0.07210577,0.084988326,0.046532551,89,0,182.732818,2836,0,ridtx,53,0,0,0,0,2,0
371,0.812496325,-0.18461604,0.343240132,0.409047193,936,789,3015.559278,2756,0,mdk,73,0,0,0,0,2,0
372,-0.357807506,-0.031817388,0.010927676,0.00346257,35,0,9.75295685,150,0,kstlouis,30,0,0,0,0,2,0
373,1.47579913,-0.43573566,0.191462074,-0.293816554,450,2190,3120.832478,163,0,Tharshika5445,49,0,0,0,0,2,0
374,-0.185439849,-0.073295599,0.047973415,-0.073738381,77,259,213.0763203,164,0,S Sajeeth,26,0,0,0,0,2,0
375,-0.377493177,-0.07442046,0.050587183,-0.004046438,0,0,0,1002,0,tgouge,52,0,0,0,0,2,0
376,-0.306959228,-0.0233692,-0.05469659,0.044247754,8,0,169.6151949,98,0,TMann10,37,0,0,0,0,2,0
377,-0.318608357,0.001101067,-0.081396155,0.026297124,4,0,92.19651634,134,0,Kabo Matsaunyane,61,0,0,0,0,2,0
378,0.064532287,-0.100966448,0.027533873,-0.088709143,132,522,659.5985958,162,0,alfarhan321,49,0,0,0,0,2,0
379,-0.375476515,-0.072280176,0.047026275,-0.004786774,0,2,0.234713911,524,0,JPGJG15,33,0,0,0,0,2,0
380,-0.206208482,-0.088143227,0.108121492,0.085310216,167,84,488.2091923,3168,0,koos krijnders,73,0,0,0,0,2,0
381,-0.267732039,0.05860934,-0.153511883,0.057849716,48,0,189.1606322,134,0,Kaizer Morewagae,95,0,0,0,0,2,0
382,0.052469796,-0.104839728,0.070492416,-0.002881189,200,427,802.710177,418,0,daisygrubber,89,0,0,0,0,2,0
383,-0.112684031,-0.151762541,0.083360509,-0.088525094,23,363,389.0165083,2827,0,Segelpaule,66,0,0,0,0,2,0
384,-0.247921166,0.22791327,-0.404667072,0.023114457,20,0,1.59332913,134,0,kutlwano,194,0,0,0,0,2,0
385,-0.201773102,-0.170140845,0.064003046,0.181666538,9,0,753.1358809,1310,0,olearytd12,25,0,0,0,0,2,0
386,-0.380398504,-0.082635783,0.063771947,-0.004120334,1,0,2.310478807,2985,0,antal,38,0,0,0,0,2,0
387,-0.072540134,0.184290217,0.312096993,-0.014692144,912,288,287.803873,2631,0,PierZen,72,0,0,0,0,2,0
388,-0.376875589,-0.081977346,0.060318423,-0.003152953,0,2,9.833095883,2159,0,vasanthi,49,0,0,0,0,2,0
389,-0.366021188,-0.064954221,0.079194108,-0.007655728,56,16,5.094929466,2645,0,sev_osm,32,0,0,0,0,2,0
390,-0.375668516,-0.083898194,0.06371745,-0.008162896,0,9,4.391962507,2240,0,Rbanick,30,0,0,0,0,2,0
391,0.584446059,1.311016376,1.228675676,0.106462427,4311,692,649.7841925,3094,0,vogelfreier,47,0,0,0,0,2,0
392,-0.342902704,-0.067099627,0.034570779,-0.024541172,4,52,16.81810684,423,0,Kmerkel,47,0,0,0,0,2,0
393,0.248946868,-0.205420373,0.071980485,0.618469402,338,0,2415.19551,147,0,blergh,38,0,0,0,0,2,0
394,0.502686578,-0.164290374,0.040386266,-0.06778117,279,942,1544.68193,163,0,leniya,72,0,0,0,0,2,0
395,-0.361599694,-0.061814035,0.033009445,-0.009342971,6,17,6.844936637,258,0,CzechMeOut,29,0,0,0,0,2,0
396,-0.289865417,-0.030747466,-0.003600505,0.066690737,75,0,249.4101086,134,0,Game Kgamone,37,0,0,0,0,2,0
397,-0.171650402,0.051674127,0.057852102,-0.114804759,292,293,44.62075674,174,0,TeaTime13,53,0,0,0,0,2,0
398,-0.368327046,-0.078299118,0.05422859,-0.012792407,0,19,3.662069748,780,0,lydialetaru,34,0,0,0,0,2,0
399,-0.290513265,-0.036606896,0.001892684,-0.024952782,42,95,81.71478613,150,0,ShevekAnnaresti,37,0,0,0,0,2,0
400,-0.112986317,-0.099941764,0.137833801,0.230755127,280,31,939.6315769,3987,0,Bman,63,0,0,0,0,2,0
401,-0.222197965,-0.020094909,0.139037978,-0.049118615,267,197,144.0166673,3172,0,richardbrinkman,79,0,0,0,0,2,0
402,-0.376169085,-0.0778714,0.054116761,-0.001841237,0,0,9.732673818,2354,0,homeslice60148,97,0,0,0,0,2,0
403,-0.327459764,-0.089500438,0.040012328,0.045323202,4,0,196.5068756,607,0,Yoshinion,53,0,0,0,0,2,0
404,0.453704942,-0.15036537,0.090749743,-0.128740985,319,959,1329.476547,164,0,kirisha mv,53,0,0,0,0,2,0
405,-0.224471662,-0.119534819,0.092345188,0.133324,101,21,574.6644374,3112,0,raymondnijssen,29,0,0,0,0,2,0
406,0.458136897,-0.222278,0.071451047,-0.139009466,174,985,1384.971279,163,0,krishnaveny,44,0,0,0,0,2,0
407,-0.340605948,0.010832754,-0.08247476,0.003502139,0,0,0.86013359,134,0,Maipelo Hosia,61,0,0,0,0,2,0
408,-0.218456175,-0.109728436,0.097194162,0.100760835,116,59,515.2503739,3007,0,SimonPoole,36,0,0,0,0,2,0
409,0.367849401,-0.193301302,0.090240556,-0.340506619,133,1100,817.7654256,163,0,parimala,32,0,0,0,0,2,0
410,-0.281334297,0.139572358,-0.276278081,0.018980247,12,0,16.24014886,134,0,sefemobogatsu,141,0,0,0,0,2,0
411,-0.316427967,0.069062311,-0.159253726,0.009024827,17,0,0.3423166,134,0,Lorraine Kewagamang,94,0,0,0,0,2,0
412,-0.374516436,-0.083163646,0.061024514,-0.003550747,0,5,14.42790344,3716,0,samlarsen1,78,0,0,0,0,2,0
413,-0.377095667,-0.081228741,0.060505181,-0.007375085,0,6,0.818506847,2159,0,ngt,49,0,0,0,0,2,0
414,-0.296959908,0.116214875,-0.218798487,0.013640565,34,0,0,134,0,Kehumile,120,0,0,0,0,2,0
415,-0.315937976,-0.089604206,0.061797562,-0.031261619,12,92,73.61575312,1865,0,harrymahar,76,0,0,0,0,2,0
416,0.215129078,-0.080398659,-0.014278918,0.00444379,224,566,1085.674622,163,0,R Ramany,83,0,0,0,0,2,0
417,-0.36419992,-0.073937123,0.074266335,-0.01649715,33,28,0.112123346,2972,0,nogajun,31,0,0,0,0,2,0
418,-0.289311131,-0.097537654,0.033717104,0.039644948,1,44,261.8211046,915,0,nicojp,101,0,0,0,0,2,0
419,-0.317174999,-0.112896634,0.059918614,0.061139787,0,0,266.4562126,2725,0,posiki,65,0,0,0,0,2,0
420,-0.3560885,-0.075306948,0.039854586,0.00673489,0,9,59.47554392,956,0,Sunfishtommy,82,0,0,0,0,2,0
421,-0.375338355,-0.07181782,0.046345424,-0.004800994,0,2,0.024796056,984,0,aAXEe,64,0,0,0,0,2,0
422,-0.330323318,-0.102523782,0.062826547,0.017813352,0,30,151.8936545,1715,0,uswatunkh21,33,0,0,0,0,2,0
423,0.34773237,-0.193537639,0.080387141,-0.142292694,174,876,1153.8296,163,0,nathees,37,0,0,0,0,2,0
424,-0.334243861,-0.088931733,0.058536737,-0.029656318,0,72,43.11913151,943,0,Eysler,36,0,0,0,0,2,0
425,-0.256276432,0.162830464,-0.32882567,0.030876319,3,3,61.82860521,83,0,sarajoha,100,0,0,0,0,2,0
426,-0.35395542,-0.080829896,0.072021653,-0.010598196,26,33,35.98418473,3143,0,helenst,39,0,0,0,0,2,0
427,0.22609292,-0.212205623,0.01965001,0.148534605,98,456,1498.392369,795,0,Chetan_Gowda,231,0,0,0,0,2,0
428,-0.346336356,-0.008677869,-0.047487453,0.004790097,8,0,11.2025351,1260,0,laurabrianna,448,0,0,0,0,2,0
429,0.821018075,-0.043987255,-0.532066535,0.193493063,25,908,2493.601403,475,0,nammala,936,0,0,0,0,2,0
430,-0.215929012,-0.16402836,0.058422057,0.166560895,0,0,693.6679974,1112,0,ElGrandeBanana,32,0,0,0,0,2,0
431,0.243196277,1.038494341,0.948761305,-0.034732599,3285,525,24.62375442,1241,0,schmeltzer,27,0,0,0,0,2,0
432,-0.259450707,-0.129338089,0.067911246,0.068193917,15,53,398.6682846,3108,0,51114u9,60,0,0,0,0,2,0
433,0.214325981,-0.207408829,0.0337537,0.215765086,139,376,1599.006614,524,0,Violaine_Do,141,0,0,0,0,2,0
